"","ensembl_ids","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL"
"14627","ENSG00000197157.11",7803.12948522148,-0.671858495331301,0.184747484087237,-3.63663136551323,0.000276226800659091,0.00315745512504285,"SND1"
"14636","ENSG00000197183.15",1719.93574994193,-0.672111057739035,0.166183643299285,-4.04438754859051,5.24600801492596e-05,0.000887793467527444,"NOL4L"
"14648","ENSG00000197256.11",1728.85028382062,-0.771496433145961,0.179495999812701,-4.29812605267525,1.72248201705998e-05,0.000369442694693555,"KANK2"
"14653","ENSG00000197279.5",379.927484531357,-2.3505332580866,0.341655567695327,-6.87983302582295,5.99227553794604e-12,1.3394608413415e-09,"ZNF165"
"14664","ENSG00000197324.9",6323.01890045185,-0.488706768978183,0.164675708703182,-2.96769191295267,0.00300044908343532,0.0190352215466189,"LRP10"
"14670","ENSG00000197355.11",1207.62607053069,-1.00407977943752,0.227162616616568,-4.42009250638421,9.86586589440054e-06,0.000238011935051086,"UAP1L1"
"14678","ENSG00000197380.11",56.5503705614559,-2.42926055100902,0.37402423960344,-6.49492811905628,8.30730655721949e-11,1.3981685600892e-08,"DACT3"
"14687","ENSG00000197417.9",129.990490389371,-0.834637946875539,0.26947143496623,-3.0973151086687,0.00195282171943392,0.0137621022257249,"SHPK"
"14690","ENSG00000197444.10",391.740141949256,-0.789891257294619,0.195900099946999,-4.03211257936227,5.52776940802986e-05,0.000916341473363559,"OGDHL"
"14696","ENSG00000197467.17",25.5422913011409,-1.71222257737514,0.575651709338046,-2.97440717989713,0.00293555253029088,0.0187563128781233,"COL13A1"
"14711","ENSG00000197558.13",130.755662557628,-1.57834896583402,0.287962007002266,-5.48110142120797,4.2268607313607e-08,2.83666544497216e-06,"SSPOP"
"14720","ENSG00000197580.13",75.5538513471182,-1.88497631722448,0.337122217822549,-5.59137374391821,2.25280075918131e-08,1.71428551387489e-06,"BCO2"
"14746","ENSG00000197712.12",1294.86603248023,-0.691861173023574,0.251063556540775,-2.75572123073629,0.00585628856737496,0.0315081099078098,"FAM114A1"
"14753","ENSG00000197746.15",77828.2584222824,-0.667523080085751,0.205983921320712,-3.24065624057343,0.00119254899661243,0.0096278814591069,"PSAP"
"14771","ENSG00000197813.6",27.8195658011871,-1.35615587972662,0.491830890318598,-2.75736214707484,0.00582697769687272,0.0314213128275391,NA
"14785","ENSG00000197872.11",398.785786579369,-1.0778694363919,0.216707892477954,-4.97383562761356,6.56409729415443e-07,2.64523875746967e-05,"CYRIA"
"14794","ENSG00000197903.8",280.564059101322,-1.31929783231135,0.320408259310614,-4.11755250988204,3.82917300282145e-05,0.000691668547706611,"H2BC12"
"14800","ENSG00000197933.13",133.477771349849,-1.09555063398575,0.290083976677908,-3.77666717938781,0.00015894088962899,0.00206206436208112,"ZNF823"
"14804","ENSG00000197948.11",797.1138044216,-0.563684145410669,0.177168435868612,-3.18162850310818,0.0014644953789795,0.0112097757579886,"FCHSD1"
"14807","ENSG00000197958.13",15923.2429565886,-0.565586237584867,0.212658766683924,-2.65959521163547,0.0078234614066323,0.0389566442336518,"RPL12"
"14822","ENSG00000198018.7",411.768783091357,-0.755101847957945,0.293052999717123,-2.57667332764663,0.00997561777361269,0.0466986871300076,"ENTPD7"
"14847","ENSG00000198113.3",5181.29032157578,-0.746058347763496,0.16460297406643,-4.53247185839063,5.82974446875023e-06,0.000159465247361263,"TOR4A"
"14881","ENSG00000198286.11",3459.44045247646,-0.667121911005744,0.165237288290462,-4.03735693019268,5.40567912256503e-05,0.000903346566023103,"CARD11"
"14905","ENSG00000198417.7",186.922669851488,-1.00577616510899,0.242869649579852,-4.14121800253308,3.45466418926139e-05,0.000639358679063046,"MT1F"
"14909","ENSG00000198435.4",5119.12001585965,-1.07338305220085,0.228457994218381,-4.69838254456009,2.62229923754932e-06,8.31397377421205e-05,"NRARP"
"14916","ENSG00000198467.16",574.748640321671,-0.692779346630546,0.196056020057587,-3.53357854773885,0.000409974248422661,0.00428833516683167,"TPM2"
